Plate ID,Well Location,Sample ID,Customer Sample Name (optional),Subject Barcode (optional),Comments (optional),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,E09,P12E09S000069,BR-23-402-03,Seedling.23.BR-23-402-03_2414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,E10,P12E10S000077,BR-23-402-04,Seedling.23.BR-23-402-04_2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,E11,P12E11S000085,BR-23-403-03,Seedling.23.BR-23-403-03_2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,E12,P12E12S000093,BR-23-403-04,Seedling.23.BR-23-403-04_2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F01,P12F01S000006,BR-23-403-05,Seedling.23.BR-23-403-05_2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F02,P12F02S000014,BR-23-403-07,Seedling.23.BR-23-403-07_2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F03,P12F03S000022,BR-23-405-01,Seedling.23.BR-23-405-01_2428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F04,P12F04S000030,BR-23-406-01,Seedling.23.BR-23-406-01_2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F05,P12F05S000038,BR-23-408-01,Seedling.23.BR-23-408-01_2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F06,P12F06S000046,BR-23-408-02,Seedling.23.BR-23-408-02_2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F07,P12F07S000054,BR-23-408-03,Seedling.23.BR-23-408-03_2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F08,P12F08S000062,BR-23-408-04,Seedling.23.BR-23-408-04_2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F09,P12F09S000070,BR-23-413-01,Seedling.23.BR-23-413-01_2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F10,P12F10S000078,BR-23-413-03,Seedling.23.BR-23-413-03_2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F11,P12F11S000086,BR-23-415-01,Seedling.23.BR-23-415-01_2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,F12,P12F12S000094,BR-23-415-02,Seedling.23.BR-23-415-02_2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G01,P12G01S000007,BR-23-415-03,Seedling.23.BR-23-415-03_2452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G02,P12G02S000015,BR-23-416-01,Seedling.23.BR-23-416-01_2455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G03,P12G03S000023,BR-23-416-02,Seedling.23.BR-23-416-02_2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G04,P12G04S000031,BR-23-417-01,Seedling.23.BR-23-417-01_2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G05,P12G05S000039,BR-23-418-01,Seedling.23.BR-23-418-01_2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G06,P12G06S000047,BR-23-419-01,Seedling.23.BR-23-419-01_2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G07,P12G07S000055,BR-23-420-01,Seedling.23.BR-23-420-01_2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G08,P12G08S000063,BR-23-420-02,Seedling.23.BR-23-420-02_2464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G09,P12G09S000071,BR-23-420-03,Seedling.23.BR-23-420-03_2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G10,P12G10S000079,BR-23-420-04,Seedling.23.BR-23-420-04_2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G11,P12G11S000087,BR-23-420-05,Seedling.23.BR-23-420-05_2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,G12,P12G12S000095,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H01,P12H01S000008,BR-23-420-06,Seedling.23.BR-23-420-06_2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H02,P12H02S000016,BR-23-420-07,Seedling.23.BR-23-420-07_2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H03,P12H03S000024,BR-23-421-01,Seedling.23.BR-23-421-01_2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H04,P12H04S000032,BR-23-422-01,Seedling.23.BR-23-422-01_2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H05,P12H05S000040,BR-23-422-02,Seedling.23.BR-23-422-02_2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H06,P12H06S000048,BR-23-422-03,Seedling.23.BR-23-422-03_2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H07,P12H07S000056,BR-23-422-04,Seedling.23.BR-23-422-04_2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H08,P12H08S000064,BR-23-422-05,Seedling.23.BR-23-422-05_2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H09,P12H09S000072,BR-23-422-06,Seedling.23.BR-23-422-06_2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H10,P12H10S000080,BR-23-423-01,Seedling.23.BR-23-423-01_2489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H11,P12H11S000088,BR-23-424-01,Seedling.23.BR-23-424-01_2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P12,H12,P12H12S000096,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A01,P13A01S000001,BR-23-425-01,Seedling.23.BR-23-425-01_2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A02,P13A02S000009,BR-23-426-01,Seedling.23.BR-23-426-01_2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A03,P13A03S000017,BR-23-426-02,Seedling.23.BR-23-426-02_2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A04,P13A04S000025,BR-23-428-01,Seedling.23.BR-23-428-01_2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A05,P13A05S000033,BR-23-428-02,Seedling.23.BR-23-428-02_2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A06,P13A06S000041,BR-23-429-01,Seedling.23.BR-23-429-01_2515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A07,P13A07S000049,BR-23-429-02,Seedling.23.BR-23-429-02_2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A08,P13A08S000057,BR-23-429-03,Seedling.23.BR-23-429-03_2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A09,P13A09S000065,BR-23-429-04,Seedling.23.BR-23-429-04_2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A10,P13A10S000073,BR-23-429-05,Seedling.23.BR-23-429-05_2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A11,P13A11S000081,BR-23-430-01,Seedling.23.BR-23-430-01_2520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,A12,P13A12S000089,BR-23-430-03,Seedling.23.BR-23-430-03_2522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B01,P13B01S000002,BR-23-430-04,Seedling.23.BR-23-430-04_2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B02,P13B02S000010,BR-23-430-05,Seedling.23.BR-23-430-05_2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B03,P13B03S000018,BR-23-431-01,Seedling.23.BR-23-431-01_2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B04,P13B04S000026,BR-23-431-02,Seedling.23.BR-23-431-02_2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B05,P13B05S000034,BR-23-432-01,Seedling.23.BR-23-432-01_2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B06,P13B06S000042,BR-23-432-02,Seedling.23.BR-23-432-02_2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B07,P13B07S000050,BR-23-432-03,Seedling.23.BR-23-432-03_2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B08,P13B08S000058,BR-23-432-04,Seedling.23.BR-23-432-04_2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B09,P13B09S000066,BR-23-432-05,Seedling.23.BR-23-432-05_2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B10,P13B10S000074,BR-23-432-06,Seedling.23.BR-23-432-06_2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B11,P13B11S000082,BR-23-432-07,Seedling.23.BR-23-432-07_2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,B12,P13B12S000090,BR-23-434-01,Seedling.23.BR-23-434-01_2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C01,P13C01S000003,BR-23-435-01,Seedling.23.BR-23-435-01_2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C02,P13C02S000011,BR-23-436-01,Seedling.23.BR-23-436-01_2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C03,P13C03S000019,BR-23-436-02,Seedling.23.BR-23-436-02_2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C04,P13C04S000027,BR-23-437-01,Seedling.23.BR-23-437-01_2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C05,P13C05S000035,BR-23-437-02,Seedling.23.BR-23-437-02_2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C06,P13C06S000043,BR-23-437-03,Seedling.23.BR-23-437-03_2553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C07,P13C07S000051,BR-23-438-02,Seedling.23.BR-23-438-02_2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C08,P13C08S000059,BR-23-438-03,Seedling.23.BR-23-438-03_2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C09,P13C09S000067,BR-23-438-04,Seedling.23.BR-23-438-04_2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C10,P13C10S000075,BR-23-439-01,Seedling.23.BR-23-439-01_2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C11,P13C11S000083,BR-23-439-02,Seedling.23.BR-23-439-02_2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,C12,P13C12S000091,BR-23-440-01,Seedling.23.BR-23-440-01_2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D01,P13D01S000004,BR-23-440-02,Seedling.23.BR-23-440-02_2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D02,P13D02S000012,BR-23-440-03,Seedling.23.BR-23-440-03_2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D03,P13D03S000020,BR-23-440-04,Seedling.23.BR-23-440-04_2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D04,P13D04S000028,BR-23-440-05,Seedling.23.BR-23-440-05_2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D05,P13D05S000036,BR-23-440-06,Seedling.23.BR-23-440-06_2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D06,P13D06S000044,BR-23-440-07,Seedling.23.BR-23-440-07_2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D07,P13D07S000052,BR-23-440-08,Seedling.23.BR-23-440-08_2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D08,P13D08S000060,BR-23-440-09,Seedling.23.BR-23-440-09_2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D09,P13D09S000068,BR-23-440-10,Seedling.23.BR-23-440-10_2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D10,P13D10S000076,BR-23-440-11,Seedling.23.BR-23-440-11_2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D11,P13D11S000084,BR-23-440-12,Seedling.23.BR-23-440-12_2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,D12,P13D12S000092,BR-23-440-13,Seedling.23.BR-23-440-13_2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E01,P13E01S000005,BR-23-440-14,Seedling.23.BR-23-440-14_2575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E02,P13E02S000013,BR-23-440-15,Seedling.23.BR-23-440-15_2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E03,P13E03S000021,BR-23-440-16,Seedling.23.BR-23-440-16_2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E04,P13E04S000029,BR-23-440-17,Seedling.23.BR-23-440-17_2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E05,P13E05S000037,BR-23-440-18,Seedling.23.BR-23-440-18_2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E06,P13E06S000045,BR-23-440-19,Seedling.23.BR-23-440-19_2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E07,P13E07S000053,BR-23-440-21,Seedling.23.BR-23-440-21_2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E08,P13E08S000061,BR-23-440-22,Seedling.23.BR-23-440-22_2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E09,P13E09S000069,BR-23-440-23,Seedling.23.BR-23-440-23_2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E10,P13E10S000077,BR-23-441-01,Seedling.23.BR-23-441-01_2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E11,P13E11S000085,BR-24S1Gy-450-0004,BR.SET.IndMutagenese.23.250Gy_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,E12,P13E12S000093,BR-24S1Gy-450-0007,BR.SET.IndMutagenese.23.250Gy_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F01,P13F01S000006,BR-24S1Gy-450-0008,BR.SET.IndMutagenese.23.250Gy_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F02,P13F02S000014,BR-24S1Gy-450-0010,BR.SET.IndMutagenese.23.250Gy_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F03,P13F03S000022,BR-24S1Gy-450-0011,BR.SET.IndMutagenese.23.250Gy_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F04,P13F04S000030,BR-24S1Gy-450-0012,BR.SET.IndMutagenese.23.250Gy_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F05,P13F05S000038,BR-24S1Gy-450-0013,BR.SET.IndMutagenese.23.250Gy_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F06,P13F06S000046,BR-24S1Gy-450-0014,BR.SET.IndMutagenese.23.250Gy_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F07,P13F07S000054,BR-24S1Gy-450-0015,BR.SET.IndMutagenese.23.250Gy_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F08,P13F08S000062,BR-24S1Gy-450-0016,BR.SET.IndMutagenese.23.250Gy_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F09,P13F09S000070,BR-24S1Gy-450-0017,BR.SET.IndMutagenese.23.250Gy_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F10,P13F10S000078,BR-24S1Gy-450-0018,BR.SET.IndMutagenese.23.250Gy_18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F11,P13F11S000086,BR-24S1Gy-450-0019,BR.SET.IndMutagenese.23.250Gy_19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,F12,P13F12S000094,BR-24S1Gy-450-0021,BR.SET.IndMutagenese.23.250Gy_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G01,P13G01S000007,BR-24S1Gy-450-0022,BR.SET.IndMutagenese.23.250Gy_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G02,P13G02S000015,BR-24S1Gy-450-0023,BR.SET.IndMutagenese.23.250Gy_23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G03,P13G03S000023,BR-24S1Gy-450-0024,BR.SET.IndMutagenese.23.250Gy_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G04,P13G04S000031,BR-24S1Gy-450-0026,BR.SET.IndMutagenese.23.250Gy_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G05,P13G05S000039,BR-24S1Gy-450-0027,BR.SET.IndMutagenese.23.250Gy_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G06,P13G06S000047,BR-24S1Gy-450-0029,BR.SET.IndMutagenese.23.250Gy_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G07,P13G07S000055,BR-24S1Gy-450-0030,BR.SET.IndMutagenese.23.250Gy_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G08,P13G08S000063,BR-24S1Gy-450-0031,BR.SET.IndMutagenese.23.250Gy_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G09,P13G09S000071,BR-24S1Gy-450-0032,BR.SET.IndMutagenese.23.250Gy_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G10,P13G10S000079,BR-24S1Gy-450-0033,BR.SET.IndMutagenese.23.250Gy_33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G11,P13G11S000087,BR-24S1Gy-450-0034,BR.SET.IndMutagenese.23.250Gy_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,G12,P13G12S000095,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H01,P13H01S000008,BR-24S1Gy-450-0035,BR.SET.IndMutagenese.23.250Gy_35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H02,P13H02S000016,BR-24S1Gy-450-0036,BR.SET.IndMutagenese.23.250Gy_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H03,P13H03S000024,BR-24S1Gy-450-0038,BR.SET.IndMutagenese.23.250Gy_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H04,P13H04S000032,BR-24S1Gy-450-0039,BR.SET.IndMutagenese.23.250Gy_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H05,P13H05S000040,BR-24S1Gy-450-0040,BR.SET.IndMutagenese.23.250Gy_40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H06,P13H06S000048,BR-24S1Gy-450-0041,BR.SET.IndMutagenese.23.250Gy_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H07,P13H07S000056,BR-24S1Gy-450-0042,BR.SET.IndMutagenese.23.250Gy_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H08,P13H08S000064,BR-24S1Gy-450-0043,BR.SET.IndMutagenese.23.250Gy_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H09,P13H09S000072,BR-24S1Gy-450-0044,BR.SET.IndMutagenese.23.250Gy_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H10,P13H10S000080,BR-24S1Gy-450-0045,BR.SET.IndMutagenese.23.250Gy_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H11,P13H11S000088,BR-24S1Gy-450-0046,BR.SET.IndMutagenese.23.250Gy_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P13,H12,P13H12S000096,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A01,P14A01S000001,BR-24S1Gy-450-0047,BR.SET.IndMutagenese.23.250Gy_47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A02,P14A02S000009,BR-24S1Gy-450-0049,BR.SET.IndMutagenese.23.250Gy_49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A03,P14A03S000017,BR-24S1Gy-450-0052,BR.SET.IndMutagenese.23.250Gy_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A04,P14A04S000025,BR-24S1Gy-450-0055,BR.SET.IndMutagenese.23.250Gy_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A05,P14A05S000033,BR-24S1Gy-450-0056,BR.SET.IndMutagenese.23.250Gy_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A06,P14A06S000041,BR-24S1Gy-450-0057,BR.SET.IndMutagenese.23.250Gy_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A07,P14A07S000049,BR-24S1Gy-450-0060,BR.SET.IndMutagenese.23.250Gy_60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A08,P14A08S000057,BR-24S1Gy-450-0061,BR.SET.IndMutagenese.23.250Gy_61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A09,P14A09S000065,BR-24S1Gy-450-0063,BR.SET.IndMutagenese.23.250Gy_63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A10,P14A10S000073,BR-24S1Gy-450-0064,BR.SET.IndMutagenese.23.250Gy_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A11,P14A11S000081,BR-24S1Gy-450-0065,BR.SET.IndMutagenese.23.250Gy_65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,A12,P14A12S000089,BR-24S1Gy-450-0066,BR.SET.IndMutagenese.23.250Gy_66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P14,B01,P14B01S000002,BR-24S1Gy-450-0067,BR.SET.IndMutagenese.23.250Gy_67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
